#Time_ps,0,0.5,1,2,3,5,10,20,30,50,100,200,
44,0.0000,0.0228,0.0405,0.0574,0.0672,0.0718,0.0778,0.0835,0.0829,0.0845,0.0896,0.0956,
45,0.0000,0.0315,0.0514,0.0669,0.0822,0.0950,0.1006,0.1069,0.1074,0.1076,0.1143,0.1218,
46,0.0000,0.0390,0.0597,0.0790,0.0971,0.1137,0.1297,0.1361,0.1426,0.1383,0.1430,0.1642,
47,0.0000,0.0285,0.0497,0.0721,0.0904,0.1160,0.1291,0.1376,0.1496,0.1430,0.1472,0.1704,
48,0.0000,0.0230,0.0411,0.0592,0.0756,0.0948,0.1067,0.1101,0.1134,0.1097,0.1164,0.1224,
49,0.0000,0.0241,0.0446,0.0597,0.0747,0.0915,0.1039,0.1087,0.1121,0.1061,0.1096,0.1202,
50,0.0000,0.0223,0.0488,0.0646,0.0809,0.1033,0.1251,0.1243,0.1353,0.1275,0.1253,0.1339,
51,0.0000,0.0175,0.0472,0.0660,0.0844,0.1040,0.1247,0.1268,0.1353,0.1316,0.1299,0.1399,
52,0.0000,0.0143,0.0420,0.0670,0.0805,0.0950,0.1159,0.1220,0.1273,0.1241,0.1249,0.1319,
53,0.0000,0.0118,0.0373,0.0629,0.0759,0.0909,0.1098,0.1150,0.1222,0.1149,0.1171,0.1316,
54,0.0000,0.0090,0.0346,0.0560,0.0658,0.0787,0.0887,0.0942,0.1028,0.0989,0.1014,0.1109,
55,0.0000,0.0099,0.0355,0.0616,0.0776,0.0952,0.1074,0.1150,0.1224,0.1313,0.1299,0.1372,
56,0.0000,0.0102,0.0368,0.0603,0.0769,0.0982,0.1116,0.1229,0.1229,0.1281,0.1300,0.1359,
57,0.0000,0.0088,0.0347,0.0579,0.0652,0.0804,0.0926,0.1061,0.1013,0.1100,0.1112,0.1172,
58,0.0000,0.0079,0.0337,0.0583,0.0681,0.0768,0.0916,0.1043,0.0947,0.1053,0.1022,0.1112,
59,0.0000,0.0098,0.0374,0.0671,0.0756,0.0935,0.1050,0.1272,0.1166,0.1233,0.1245,0.1265,
60,0.0000,0.0116,0.0368,0.0680,0.0767,0.0882,0.1056,0.1295,0.1209,0.1229,0.1326,0.1333,
61,0.0000,0.0127,0.0378,0.0626,0.0712,0.0852,0.0991,0.1160,0.1119,0.1141,0.1199,0.1285,
62,0.0000,0.0116,0.0370,0.0639,0.0739,0.0878,0.1003,0.1160,0.1098,0.1125,0.1148,0.1237,
63,0.0000,0.0103,0.0383,0.0578,0.0646,0.0772,0.0923,0.1025,0.0949,0.1061,0.0999,0.1040,
64,0.0000,0.0130,0.0431,0.0662,0.0744,0.0875,0.1054,0.1082,0.1074,0.1219,0.1127,0.1181,
65,0.0000,0.0137,0.0348,0.0560,0.0660,0.0734,0.0865,0.0963,0.0934,0.1028,0.0997,0.1054,
66,0.0000,0.0121,0.0354,0.0549,0.0633,0.0670,0.0770,0.0842,0.0784,0.0885,0.0921,0.0923,
67,0.0000,0.0138,0.0365,0.0548,0.0599,0.0668,0.0756,0.0830,0.0787,0.0852,0.0921,0.0998,
68,0.0000,0.0110,0.0324,0.0453,0.0487,0.0551,0.0626,0.0690,0.0665,0.0690,0.0727,0.0836,
69,0.0000,0.0119,0.0336,0.0491,0.0564,0.0571,0.0659,0.0727,0.0776,0.0773,0.0827,0.0887,
70,0.0000,0.0107,0.0389,0.0541,0.0664,0.0701,0.0836,0.0939,0.0962,0.0945,0.1002,0.1001,
71,0.0000,0.0163,0.0520,0.0744,0.0887,0.1021,0.1221,0.1393,0.1312,0.1382,0.1346,0.1607,
72,0.0000,0.0126,0.0461,0.0751,0.0955,0.1046,0.1297,0.1465,0.1526,0.1596,0.1696,0.1764,
73,0.0000,0.0091,0.0391,0.0616,0.0777,0.0808,0.0996,0.1128,0.1170,0.1197,0.1326,0.1334,
74,0.0000,0.0100,0.0383,0.0521,0.0647,0.0725,0.0813,0.0931,0.0974,0.0944,0.1047,0.1083,
75,0.0000,0.0089,0.0345,0.0509,0.0574,0.0673,0.0808,0.0862,0.0872,0.0876,0.0934,0.0974,
76,0.0000,0.0068,0.0308,0.0487,0.0590,0.0683,0.0835,0.0917,0.0884,0.0943,0.1044,0.0998,
77,0.0000,0.0064,0.0283,0.0481,0.0584,0.0637,0.0713,0.0812,0.0787,0.0829,0.0905,0.0894,
78,0.0000,0.0064,0.0302,0.0529,0.0576,0.0699,0.0733,0.0864,0.0832,0.0886,0.0938,0.0937,
79,0.0000,0.0076,0.0324,0.0516,0.0599,0.0720,0.0748,0.0830,0.0856,0.0898,0.0864,0.0911,
80,0.0000,0.0062,0.0307,0.0518,0.0629,0.0677,0.0735,0.0807,0.0805,0.0865,0.0806,0.0888,
81,0.0000,0.0067,0.0342,0.0517,0.0566,0.0672,0.0715,0.0767,0.0787,0.0827,0.0769,0.0888,
82,0.0000,0.0061,0.0309,0.0470,0.0513,0.0577,0.0651,0.0711,0.0758,0.0708,0.0724,0.0763,
83,0.0000,0.0064,0.0308,0.0485,0.0544,0.0570,0.0702,0.0751,0.0752,0.0739,0.0776,0.0844,
84,0.0000,0.0086,0.0309,0.0492,0.0528,0.0578,0.0658,0.0723,0.0725,0.0748,0.0754,0.0781,
85,0.0000,0.0081,0.0255,0.0436,0.0483,0.0521,0.0529,0.0588,0.0598,0.0611,0.0641,0.0655,
86,0.0000,0.0070,0.0243,0.0451,0.0474,0.0487,0.0501,0.0557,0.0557,0.0568,0.0599,0.0602,
87,0.0000,0.0060,0.0227,0.0434,0.0485,0.0506,0.0556,0.0555,0.0602,0.0586,0.0587,0.0589,
88,0.0000,0.0050,0.0254,0.0417,0.0504,0.0517,0.0586,0.0602,0.0631,0.0669,0.0653,0.0664,
89,0.0000,0.0040,0.0238,0.0403,0.0501,0.0499,0.0589,0.0618,0.0629,0.0644,0.0655,0.0687,
90,0.0000,0.0043,0.0253,0.0437,0.0531,0.0562,0.0637,0.0687,0.0702,0.0727,0.0741,0.0771,
91,0.0000,0.0047,0.0271,0.0442,0.0529,0.0581,0.0698,0.0741,0.0751,0.0771,0.0820,0.0789,
92,0.0000,0.0063,0.0294,0.0506,0.0586,0.0691,0.0857,0.0891,0.0896,0.0950,0.1039,0.0996,
93,0.0000,0.0060,0.0315,0.0517,0.0630,0.0730,0.0884,0.0922,0.0919,0.0973,0.1028,0.1052,
94,0.0000,0.0051,0.0322,0.0497,0.0610,0.0680,0.0808,0.0871,0.0865,0.0895,0.0941,0.0935,
95,0.0000,0.0040,0.0264,0.0472,0.0522,0.0566,0.0683,0.0715,0.0731,0.0761,0.0786,0.0795,
96,0.0000,0.0045,0.0354,0.0612,0.0737,0.0743,0.0883,0.0951,0.1006,0.0999,0.0995,0.1026,
97,0.0000,0.0043,0.0318,0.0536,0.0586,0.0662,0.0751,0.0747,0.0812,0.0853,0.0828,0.0868,
98,0.0000,0.0040,0.0293,0.0488,0.0515,0.0580,0.0657,0.0679,0.0689,0.0714,0.0763,0.0750,
99,0.0000,0.0032,0.0271,0.0502,0.0517,0.0584,0.0645,0.0703,0.0700,0.0719,0.0756,0.0779,
100,0.0000,0.0030,0.0249,0.0434,0.0489,0.0540,0.0616,0.0663,0.0674,0.0722,0.0717,0.0771,
101,0.0000,0.0032,0.0245,0.0449,0.0484,0.0525,0.0593,0.0613,0.0608,0.0661,0.0684,0.0704,
102,0.0000,0.0034,0.0271,0.0447,0.0498,0.0544,0.0598,0.0607,0.0602,0.0658,0.0689,0.0691,
103,0.0000,0.0036,0.0265,0.0488,0.0516,0.0546,0.0609,0.0609,0.0639,0.0676,0.0680,0.0679,
104,0.0000,0.0041,0.0272,0.0509,0.0491,0.0571,0.0613,0.0610,0.0634,0.0654,0.0671,0.0713,
105,0.0000,0.0050,0.0276,0.0458,0.0478,0.0522,0.0596,0.0592,0.0638,0.0627,0.0613,0.0669,
106,0.0000,0.0044,0.0282,0.0485,0.0515,0.0580,0.0631,0.0663,0.0671,0.0675,0.0659,0.0724,
107,0.0000,0.0052,0.0298,0.0488,0.0566,0.0603,0.0675,0.0688,0.0679,0.0704,0.0725,0.0777,
108,0.0000,0.0052,0.0296,0.0480,0.0544,0.0568,0.0628,0.0600,0.0645,0.0648,0.0694,0.0715,
109,0.0000,0.0054,0.0293,0.0497,0.0517,0.0573,0.0615,0.0625,0.0683,0.0679,0.0684,0.0673,
110,0.0000,0.0033,0.0201,0.0383,0.0439,0.0464,0.0508,0.0503,0.0516,0.0537,0.0551,0.0559,
111,0.0000,0.0029,0.0183,0.0346,0.0410,0.0432,0.0450,0.0481,0.0490,0.0541,0.0525,0.0542,
112,0.0000,0.0029,0.0162,0.0341,0.0407,0.0412,0.0441,0.0444,0.0458,0.0497,0.0463,0.0473,
113,0.0000,0.0039,0.0144,0.0308,0.0363,0.0386,0.0409,0.0403,0.0414,0.0460,0.0460,0.0410,
114,0.0000,0.0051,0.0169,0.0358,0.0388,0.0423,0.0437,0.0430,0.0436,0.0482,0.0486,0.0446,
115,0.0000,0.0069,0.0209,0.0366,0.0415,0.0447,0.0482,0.0474,0.0472,0.0522,0.0495,0.0491,
116,0.0000,0.0110,0.0271,0.0393,0.0429,0.0443,0.0512,0.0482,0.0504,0.0543,0.0527,0.0533,
117,0.0000,0.0153,0.0317,0.0398,0.0432,0.0450,0.0464,0.0462,0.0477,0.0505,0.0510,0.0531,
118,0.0000,0.0185,0.0336,0.0431,0.0439,0.0485,0.0492,0.0492,0.0525,0.0567,0.0563,0.0572,
119,0.0000,0.0249,0.0441,0.0552,0.0528,0.0624,0.0620,0.0668,0.0737,0.0764,0.0791,0.0835,
120,0.0000,0.0224,0.0435,0.0549,0.0511,0.0577,0.0600,0.0584,0.0679,0.0695,0.0705,0.0736,
121,0.0000,0.0151,0.0340,0.0439,0.0489,0.0525,0.0550,0.0562,0.0617,0.0627,0.0642,0.0657,
122,0.0000,0.0117,0.0316,0.0441,0.0472,0.0533,0.0563,0.0538,0.0564,0.0596,0.0608,0.0611,
123,0.0000,0.0083,0.0262,0.0404,0.0445,0.0514,0.0526,0.0539,0.0574,0.0593,0.0599,0.0619,
124,0.0000,0.0064,0.0249,0.0414,0.0445,0.0493,0.0538,0.0557,0.0566,0.0571,0.0547,0.0556,
125,0.0000,0.0039,0.0169,0.0334,0.0371,0.0401,0.0457,0.0448,0.0452,0.0486,0.0456,0.0466,
126,0.0000,0.0040,0.0169,0.0342,0.0368,0.0408,0.0443,0.0449,0.0447,0.0493,0.0446,0.0489,
127,0.0000,0.0032,0.0171,0.0363,0.0390,0.0410,0.0439,0.0461,0.0445,0.0521,0.0486,0.0500,
128,0.0000,0.0032,0.0185,0.0377,0.0389,0.0439,0.0442,0.0481,0.0472,0.0508,0.0519,0.0515,
129,0.0000,0.0039,0.0212,0.0403,0.0434,0.0473,0.0511,0.0546,0.0530,0.0567,0.0587,0.0589,
130,0.0000,0.0045,0.0220,0.0390,0.0439,0.0454,0.0532,0.0527,0.0515,0.0539,0.0574,0.0610,
131,0.0000,0.0058,0.0245,0.0400,0.0430,0.0470,0.0539,0.0524,0.0547,0.0539,0.0603,0.0634,
132,0.0000,0.0075,0.0303,0.0459,0.0494,0.0535,0.0591,0.0610,0.0624,0.0578,0.0702,0.0730,
133,0.0000,0.0083,0.0296,0.0443,0.0558,0.0543,0.0589,0.0607,0.0615,0.0642,0.0723,0.0723,
134,0.0000,0.0077,0.0270,0.0425,0.0497,0.0509,0.0562,0.0574,0.0577,0.0588,0.0621,0.0661,
135,0.0000,0.0109,0.0298,0.0446,0.0478,0.0523,0.0549,0.0591,0.0597,0.0597,0.0638,0.0659,
136,0.0000,0.0102,0.0279,0.0430,0.0438,0.0485,0.0499,0.0542,0.0527,0.0567,0.0601,0.0615,
137,0.0000,0.0103,0.0292,0.0439,0.0462,0.0535,0.0524,0.0558,0.0594,0.0605,0.0641,0.0680,
138,0.0000,0.0151,0.0348,0.0523,0.0503,0.0565,0.0561,0.0570,0.0611,0.0618,0.0672,0.0673,
139,0.0000,0.0152,0.0276,0.0439,0.0441,0.0474,0.0488,0.0502,0.0543,0.0534,0.0598,0.0572,
140,0.0000,0.0218,0.0333,0.0439,0.0461,0.0509,0.0498,0.0511,0.0527,0.0498,0.0585,0.0573,
141,0.0000,0.0269,0.0410,0.0510,0.0539,0.0592,0.0555,0.0624,0.0611,0.0631,0.0676,0.0665,
142,0.0000,0.0427,0.0588,0.0772,0.0797,0.0890,0.0888,0.0928,0.0930,0.0874,0.0875,0.0851,
143,0.0000,0.0625,0.0765,0.0867,0.0884,0.0913,0.0992,0.0920,0.0911,0.0894,0.0933,0.0879,
144,0.0000,0.0345,0.0437,0.0464,0.0485,0.0502,0.0549,0.0528,0.0504,0.0557,0.0582,0.0550,
145,0.0000,0.0373,0.0364,0.0413,0.0458,0.0471,0.0483,0.0520,0.0512,0.0536,0.0554,0.0559,
146,0.0000,0.0262,0.0303,0.0396,0.0391,0.0463,0.0455,0.0490,0.0471,0.0473,0.0499,0.0509,
147,0.0000,0.0189,0.0265,0.0361,0.0388,0.0455,0.0446,0.0447,0.0454,0.0482,0.0493,0.0466,
148,0.0000,0.0124,0.0222,0.0364,0.0381,0.0423,0.0446,0.0438,0.0453,0.0450,0.0481,0.0446,
149,0.0000,0.0098,0.0210,0.0368,0.0417,0.0443,0.0499,0.0486,0.0471,0.0496,0.0491,0.0496,
150,0.0000,0.0033,0.0162,0.0358,0.0424,0.0416,0.0474,0.0467,0.0495,0.0504,0.0522,0.0520,
151,0.0000,0.0030,0.0178,0.0359,0.0435,0.0454,0.0506,0.0504,0.0521,0.0544,0.0537,0.0587,
152,0.0000,0.0027,0.0204,0.0411,0.0465,0.0481,0.0543,0.0540,0.0552,0.0592,0.0615,0.0654,
153,0.0000,0.0031,0.0268,0.0471,0.0561,0.0589,0.0659,0.0722,0.0725,0.0777,0.0905,0.0940,
154,0.0000,0.0026,0.0268,0.0496,0.0601,0.0627,0.0697,0.0770,0.0815,0.0866,0.0935,0.1052,
155,0.0000,0.0028,0.0264,0.0508,0.0564,0.0636,0.0786,0.0825,0.0869,0.0916,0.0945,0.1082,
156,0.0000,0.0023,0.0243,0.0441,0.0511,0.0551,0.0636,0.0661,0.0692,0.0695,0.0716,0.0777,
157,0.0000,0.0022,0.0214,0.0412,0.0420,0.0438,0.0547,0.0543,0.0603,0.0590,0.0601,0.0632,
158,0.0000,0.0030,0.0212,0.0407,0.0438,0.0460,0.0537,0.0517,0.0596,0.0581,0.0569,0.0595,
159,0.0000,0.0036,0.0186,0.0389,0.0416,0.0452,0.0497,0.0506,0.0519,0.0540,0.0542,0.0506,
160,0.0000,0.0077,0.0195,0.0393,0.0437,0.0470,0.0476,0.0492,0.0522,0.0550,0.0546,0.0554,
161,0.0000,0.0121,0.0213,0.0381,0.0389,0.0440,0.0444,0.0452,0.0472,0.0489,0.0504,0.0489,
162,0.0000,0.0186,0.0247,0.0382,0.0409,0.0426,0.0435,0.0440,0.0452,0.0464,0.0483,0.0461,
163,0.0000,0.0261,0.0321,0.0422,0.0445,0.0441,0.0438,0.0461,0.0472,0.0496,0.0504,0.0488,
164,0.0000,0.0268,0.0358,0.0435,0.0492,0.0520,0.0535,0.0545,0.0551,0.0572,0.0561,0.0584,
165,0.0000,0.0335,0.0375,0.0505,0.0546,0.0576,0.0607,0.0595,0.0613,0.0620,0.0648,0.0637,
166,0.0000,0.0311,0.0412,0.0521,0.0578,0.0597,0.0666,0.0616,0.0609,0.0663,0.0702,0.0680,
167,0.0000,0.0308,0.0477,0.0606,0.0660,0.0693,0.0737,0.0713,0.0742,0.0793,0.0802,0.0829,
168,0.0000,0.0358,0.0588,0.0843,0.0917,0.0990,0.1004,0.1066,0.1123,0.1119,0.1189,0.1232,
169,0.0000,0.0264,0.0552,0.0765,0.0867,0.0920,0.0950,0.1000,0.1055,0.1089,0.1125,0.1127,
170,0.0000,0.0263,0.0546,0.0684,0.0751,0.0806,0.0869,0.0929,0.0926,0.0946,0.0993,0.0993,
171,0.0000,0.0214,0.0372,0.0508,0.0509,0.0573,0.0623,0.0623,0.0641,0.0675,0.0713,0.0694,
172,0.0000,0.0186,0.0316,0.0409,0.0453,0.0469,0.0506,0.0476,0.0514,0.0547,0.0540,0.0585,
173,0.0000,0.0196,0.0306,0.0407,0.0451,0.0462,0.0499,0.0502,0.0512,0.0548,0.0530,0.0569,
174,0.0000,0.0157,0.0306,0.0440,0.0493,0.0531,0.0554,0.0509,0.0564,0.0553,0.0543,0.0570,
175,0.0000,0.0096,0.0242,0.0380,0.0443,0.0465,0.0471,0.0463,0.0492,0.0513,0.0507,0.0527,
176,0.0000,0.0084,0.0261,0.0420,0.0459,0.0493,0.0544,0.0540,0.0573,0.0565,0.0564,0.0578,
177,0.0000,0.0056,0.0277,0.0487,0.0514,0.0534,0.0645,0.0614,0.0639,0.0627,0.0669,0.0658,
178,0.0000,0.0060,0.0331,0.0544,0.0583,0.0633,0.0760,0.0719,0.0774,0.0807,0.0805,0.0842,
179,0.0000,0.0071,0.0356,0.0545,0.0586,0.0583,0.0692,0.0655,0.0729,0.0712,0.0802,0.0800,
180,0.0000,0.0072,0.0291,0.0461,0.0483,0.0541,0.0604,0.0579,0.0631,0.0622,0.0668,0.0697,
181,0.0000,0.0086,0.0279,0.0446,0.0479,0.0535,0.0540,0.0535,0.0563,0.0576,0.0606,0.0638,
182,0.0000,0.0079,0.0273,0.0440,0.0481,0.0520,0.0566,0.0552,0.0607,0.0594,0.0587,0.0628,
183,0.0000,0.0119,0.0369,0.0529,0.0634,0.0699,0.0692,0.0684,0.0739,0.0742,0.0739,0.0846,
184,0.0000,0.0147,0.0391,0.0571,0.0657,0.0755,0.0839,0.0853,0.0816,0.0820,0.0844,0.0963,
185,0.0000,0.0154,0.0395,0.0566,0.0603,0.0671,0.0718,0.0775,0.0791,0.0788,0.0802,0.0912,
186,0.0000,0.0178,0.0408,0.0630,0.0659,0.0729,0.0796,0.0853,0.0892,0.0848,0.0845,0.0947,
187,0.0000,0.0187,0.0365,0.0571,0.0629,0.0714,0.0770,0.0781,0.0846,0.0796,0.0773,0.0859,
188,0.0000,0.0264,0.0467,0.0642,0.0730,0.0889,0.0987,0.1015,0.1130,0.1044,0.1003,0.1039,
189,0.0000,0.0401,0.0570,0.0836,0.0970,0.1261,0.1347,0.1418,0.1521,0.1377,0.1304,0.1318,
190,0.0000,0.0381,0.0606,0.0885,0.1056,0.1284,0.1442,0.1534,0.1612,0.1451,0.1436,0.1398,
191,0.0000,0.0550,0.0813,0.1136,0.1374,0.1549,0.1809,0.1885,0.1920,0.1897,0.1826,0.1761,
192,0.0000,0.0358,0.0586,0.0792,0.0873,0.0990,0.1136,0.1193,0.1189,0.1212,0.1288,0.1267,
193,0.0000,0.0291,0.0555,0.0772,0.0888,0.1055,0.1164,0.1175,0.1178,0.1283,0.1487,0.1399,
194,0.0000,0.0226,0.0503,0.0693,0.0779,0.0884,0.1028,0.1043,0.1029,0.1107,0.1320,0.1291,
195,0.0000,0.0207,0.0517,0.0682,0.0828,0.0828,0.0948,0.0998,0.0923,0.1081,0.1196,0.1187,
196,0.0000,0.0130,0.0419,0.0648,0.0773,0.0815,0.0988,0.0931,0.0965,0.1103,0.1097,0.1178,
197,0.0000,0.0099,0.0328,0.0490,0.0597,0.0628,0.0699,0.0753,0.0769,0.0815,0.0864,0.0891,
198,0.0000,0.0079,0.0261,0.0442,0.0508,0.0565,0.0624,0.0664,0.0701,0.0682,0.0754,0.0749,
199,0.0000,0.0063,0.0236,0.0398,0.0450,0.0500,0.0564,0.0581,0.0603,0.0626,0.0655,0.0644,
200,0.0000,0.0040,0.0213,0.0376,0.0442,0.0477,0.0549,0.0532,0.0546,0.0585,0.0605,0.0611,
201,0.0000,0.0025,0.0184,0.0369,0.0402,0.0453,0.0482,0.0503,0.0511,0.0540,0.0576,0.0560,
202,0.0000,0.0026,0.0173,0.0381,0.0407,0.0451,0.0500,0.0533,0.0525,0.0539,0.0564,0.0568,
203,0.0000,0.0021,0.0152,0.0344,0.0381,0.0387,0.0445,0.0443,0.0472,0.0477,0.0477,0.0498,
204,0.0000,0.0019,0.0134,0.0344,0.0376,0.0411,0.0421,0.0423,0.0460,0.0462,0.0461,0.0489,
205,0.0000,0.0016,0.0126,0.0355,0.0387,0.0423,0.0441,0.0451,0.0477,0.0485,0.0491,0.0518,
206,0.0000,0.0016,0.0130,0.0375,0.0425,0.0435,0.0477,0.0508,0.0522,0.0531,0.0544,0.0547,
207,0.0000,0.0017,0.0130,0.0378,0.0418,0.0431,0.0500,0.0495,0.0528,0.0550,0.0561,0.0567,
208,0.0000,0.0015,0.0124,0.0350,0.0416,0.0434,0.0473,0.0535,0.0548,0.0551,0.0586,0.0599,
209,0.0000,0.0015,0.0129,0.0368,0.0430,0.0482,0.0532,0.0565,0.0591,0.0586,0.0624,0.0643,
210,0.0000,0.0016,0.0157,0.0391,0.0479,0.0522,0.0548,0.0597,0.0635,0.0629,0.0647,0.0666,
211,0.0000,0.0019,0.0176,0.0399,0.0480,0.0521,0.0558,0.0641,0.0659,0.0639,0.0724,0.0717,
212,0.0000,0.0022,0.0197,0.0405,0.0503,0.0582,0.0617,0.0688,0.0712,0.0708,0.0794,0.0788,
213,0.0000,0.0026,0.0233,0.0487,0.0577,0.0648,0.0711,0.0780,0.0791,0.0800,0.0829,0.0883,
214,0.0000,0.0028,0.0250,0.0514,0.0604,0.0691,0.0799,0.0821,0.0898,0.0844,0.0919,0.1032,
215,0.0000,0.0042,0.0336,0.0641,0.0727,0.0873,0.0944,0.1123,0.1140,0.1087,0.1142,0.1308,
216,0.0000,0.0033,0.0260,0.0520,0.0578,0.0686,0.0817,0.0902,0.0972,0.0962,0.1059,0.1094,
217,0.0000,0.0031,0.0270,0.0527,0.0556,0.0696,0.0806,0.0856,0.0935,0.0971,0.1039,0.1054,
218,0.0000,0.0030,0.0247,0.0497,0.0570,0.0702,0.0809,0.0877,0.0952,0.0972,0.1049,0.1074,
219,0.0000,0.0027,0.0237,0.0482,0.0578,0.0685,0.0745,0.0798,0.0855,0.0899,0.0932,0.0959,
220,0.0000,0.0031,0.0247,0.0468,0.0546,0.0657,0.0714,0.0806,0.0800,0.0876,0.0935,0.0924,
221,0.0000,0.0038,0.0265,0.0509,0.0584,0.0701,0.0785,0.0906,0.0923,0.1004,0.1085,0.1069,
